s_bo,s_sc,s_so,s_bc,DeltaPnL,l2norm,sensitivity
-2.466666666666667,0.6769230769230772,2.466666666666667,0.6769230769230772,0.038885190970777875,0.14907119849998604,0.260849790986161
-2.466666666666667,0.7435897435897438,2.466666666666667,0.7435897435897438,0.06622615288549896,0.2403700850309327,0.27551745000621214
-2.466666666666667,0.8102564102564105,2.466666666666667,0.8102564102564105,0.11160626478405429,0.33333333333333337,0.33481879435216283
-2.466666666666667,0.8769230769230771,2.466666666666667,0.8769230769230771,0.11330844333629102,0.42687494916218993,0.2654370877435579
-2.4,0.2769230769230771,2.4,0.2769230769230771,0.0723651990885266,0.447213595499958,0.16181350436725128
-2.4,0.3435897435897438,2.4,0.3435897435897438,0.07329071560264364,0.3590109871423003,0.2041461632860656
-2.4,0.41025641025641046,2.4,0.41025641025641046,0.00019752041389492492,0.27487370837451075,0.0007185860556216119
-2.4,0.4769230769230771,2.4,0.4769230769230771,0.028494104354880617,0.20000000000000007,0.14247052177440303
-2.4,0.5435897435897439,2.4,0.5435897435897439,0.024460190827335276,0.14907119849998604,0.16408394829761544
-2.4,0.6102564102564105,2.4,0.6102564102564105,0.019815440915145338,0.14907119849998615,0.1329260186711867
-2.4,0.6769230769230772,2.4,0.6769230769230772,0.021617634879778053,0.20000000000000018,0.10808817439889017
-2.4,0.7435897435897438,2.4,0.7435897435897438,0.0379267968424674,0.27487370837451086,0.13797899066720767
-2.4,0.8102564102564105,2.4,0.8102564102564105,0.08452510328743847,0.3590109871423004,0.23543876459116678
-2.4,0.8769230769230771,2.4,0.8769230769230771,0.08855992501539331,0.44721359549995804,0.1980260124167035
-2.3333333333333335,0.2769230769230771,2.3333333333333335,0.2769230769230771,0.11495475923051363,0.4853406592853678,0.2368537583473368
-2.3333333333333335,0.3435897435897438,2.3333333333333335,0.3435897435897438,0.11584266617891717,0.4055175020198811,0.2856662550984983
-2.3333333333333335,0.41025641025641046,2.3333333333333335,0.41025641025641046,0.0457197079182526,0.33333333333333315,0.13715912375475786
-2.3333333333333335,0.4769230769230771,2.3333333333333335,0.4769230769230771,0.015456733216757487,0.27487370837451053,0.05623212677619194
-2.3333333333333335,0.5435897435897439,2.3333333333333335,0.5435897435897439,0.018117028059512444,0.24037008503093238,0.07537139264722159
-2.3333333333333335,0.6102564102564105,2.3333333333333335,0.6102564102564105,0.02258904510059037,0.24037008503093243,0.09397610812378529
-2.3333333333333335,0.6769230769230772,2.3333333333333335,0.6769230769230772,0.040957058721786954,0.2748737083745106,0.14900318755107594
-2.3333333333333335,0.7435897435897438,2.3333333333333335,0.7435897435897438,0.04585800274953071,0.33333333333333326,0.13757400824859217
-2.3333333333333335,0.8102564102564105,2.3333333333333335,0.8102564102564105,0.09313122835597132,0.40551750201988124,0.22966019442338492
-2.3333333333333335,0.8769230769230771,2.3333333333333335,0.8769230769230771,0.09713252952628935,0.48534065928536785,0.20013268550240693
-2.2666666666666666,0.2769230769230771,2.2666666666666666,0.2769230769230771,0.20361749731623968,0.53748384988657,0.37883463356007974
-2.2666666666666666,0.3435897435897438,2.2666666666666666,0.3435897435897438,0.2043061510405461,0.4666666666666667,0.4377988950868845
-2.2666666666666666,0.41025641025641046,2.2666666666666666,0.41025641025641046,0.09463308251254857,0.40551750201988135,0.2333637439597095
-2.2666666666666666,0.4769230769230771,2.2666666666666666,0.4769230769230771,0.06406542117608569,0.35901098714230034,0.17844975076122732
-2.2666666666666666,0.5435897435897439,2.2666666666666666,0.5435897435897439,0.07077708085885842,0.33333333333333337,0.21233124257657524
-2.2666666666666666,0.6102564102564105,2.2666666666666666,0.6102564102564105,0.0882090923568001,0.3333333333333334,0.26462727707040024
-2.2666666666666666,0.6769230769230772,2.2666666666666666,0.6769230769230772,0.1225232599781464,0.3590109871423004,0.341279972942951
-2.2666666666666666,0.7435897435897438,2.2666666666666666,0.7435897435897438,0.1286115827914462,0.40551750201988146,0.31715420949979295
-2.2666666666666666,0.8102564102564105,2.2666666666666666,0.8102564102564105,0.16686426260309145,0.4666666666666668,0.35756627700662447
-2.2666666666666666,0.8769230769230771,2.2666666666666666,0.8769230769230771,0.17394419744436107,0.53748384988657,0.3236268354501629
-2.2,0.2769230769230771,2.2,0.2769230769230771,0.25846964665115213,0.5999999999999998,0.43078274441858705
-2.2,0.3435897435897438,2.2,0.3435897435897438,0.259117098875687,0.5374838498865697,0.4820928087985731
-2.2,0.41025641025641046,2.2,0.41025641025641046,0.18269629386002179,0.4853406592853676,0.37642898933922025
-2.2,0.4769230769230771,2.2,0.4769230769230771,0.15323057432066234,0.4472135954999577,0.34263398041233484
-2.2,0.5435897435897439,2.2,0.5435897435897439,0.1561245976159047,0.42687494916218965,0.3657384859953112
-2.2,0.6102564102564105,2.2,0.6102564102564105,0.1721392111529667,0.4268749491621897,0.4032544226144388
-2.2,0.6769230769230772,2.2,0.6769230769230772,0.19810839068804034,0.44721359549995776,0.4429838284915447
-2.2,0.7435897435897438,2.2,0.7435897435897438,0.1995665757209097,0.48534065928536774,0.4111886607949937
-2.2,0.8102564102564105,2.2,0.8102564102564105,0.23771721412450642,0.5374838498865698,0.44227787341828795
-2.2,0.8769230769230771,2.2,0.8769230769230771,0.24427108856732302,0.5999999999999999,0.40711848094553843
