s_bo,s_sc,s_so,s_bc,DeltaPnL,l2norm,sensitivity
-2.8,0.08461538461538459,2.8,0.08461538461538459,0.3645314956086005,0.5999999999999998,0.6075524926810011
-2.8,0.15128205128205127,2.8,0.15128205128205127,0.3645314956086005,0.5374838498865697,0.6782185096082999
-2.8,0.21794871794871795,2.8,0.21794871794871795,0.31665588010067636,0.4853406592853676,0.6524404540244607
-2.8,0.2846153846153846,2.8,0.2846153846153846,0.31665588010067636,0.4472135954999577,0.7080640733801357
-2.8,0.3512820512820513,2.8,0.3512820512820513,0.07247791823077951,0.42687494916218965,0.1697872371593344
-2.8,0.41794871794871796,2.8,0.41794871794871796,0.07196146008409378,0.4268749491621897,0.16857737898494546
-2.8,0.48461538461538467,2.8,0.48461538461538467,0.07196146008409378,0.44721359549995776,0.1609107165081715
-2.8,0.5512820512820513,2.8,0.5512820512820513,0.08130250481164968,0.48534065928536774,0.1675163686705381
-2.8,0.617948717948718,2.8,0.617948717948718,0.08130250481164968,0.5374838498865698,0.1512650190862622
-2.8,0.6846153846153846,2.8,0.6846153846153846,0.08130250481164968,0.5999999999999999,0.13550417468608283
-2.7333333333333334,0.08461538461538459,2.7333333333333334,0.08461538461538459,0.37950167447402855,0.53748384988657,0.7060708420431947
-2.7333333333333334,0.15128205128205127,2.7333333333333334,0.15128205128205127,0.3760094333343851,0.4666666666666667,0.8057345000022538
-2.7333333333333334,0.21794871794871795,2.7333333333333334,0.21794871794871795,0.3288964451421912,0.40551750201988135,0.8110536376456233
-2.7333333333333334,0.2846153846153846,2.7333333333333334,0.2846153846153846,0.3288964451421912,0.35901098714230034,0.9161180490886405
-2.7333333333333334,0.3512820512820513,2.7333333333333334,0.3512820512820513,0.08860807887635419,0.33333333333333337,0.2658242366290625
-2.7333333333333334,0.41794871794871796,2.7333333333333334,0.41794871794871796,0.08809984757095081,0.3333333333333334,0.26429954271285233
-2.7333333333333334,0.48461538461538467,2.7333333333333334,0.48461538461538467,0.08809984757095081,0.3590109871423004,0.2453959648205164
-2.7333333333333334,0.5512820512820513,2.7333333333333334,0.5512820512820513,0.09729209555112066,0.40551750201988146,0.23992082972130432
-2.7333333333333334,0.617948717948718,2.7333333333333334,0.617948717948718,0.09729209555112066,0.4666666666666668,0.2084830618952585
-2.7333333333333334,0.6846153846153846,2.7333333333333334,0.6846153846153846,0.09729209555112066,0.53748384988657,0.18101398873966737
-2.6666666666666665,0.08461538461538459,2.6666666666666665,0.08461538461538459,0.25246930082124236,0.4853406592853678,0.5201898831080561
-2.6666666666666665,0.15128205128205127,2.6666666666666665,0.15128205128205127,0.24834832025773504,0.4055175020198812,0.612423185240373
-2.6666666666666665,0.21794871794871795,2.6666666666666665,0.21794871794871795,0.19275315919488312,0.33333333333333315,0.5782594775846497
-2.6666666666666665,0.2846153846153846,2.6666666666666665,0.2846153846153846,0.20133855889347468,0.27487370837451053,0.7324765983771517
-2.6666666666666665,0.3512820512820513,2.6666666666666665,0.3512820512820513,0.05741459328912861,0.24037008503093238,0.23885914622753546
-2.6666666666666665,0.41794871794871796,2.6666666666666665,0.41794871794871796,0.055930159275316874,0.24037008503093243,0.2326835274369496
-2.6666666666666665,0.48461538461538467,2.6666666666666665,0.48461538461538467,0.055930159275316874,0.2748737083745106,0.2034758420733096
-2.6666666666666665,0.5512820512820513,2.6666666666666665,0.5512820512820513,0.0653057965329237,0.33333333333333326,0.19591738959877117
-2.6666666666666665,0.617948717948718,2.6666666666666665,0.617948717948718,0.0653057965329237,0.40551750201988124,0.16104310222773557
-2.6666666666666665,0.6846153846153846,2.6666666666666665,0.6846153846153846,0.0653057965329237,0.48534065928536785,0.1345566156132111
-2.6,0.08461538461538459,2.6,0.08461538461538459,0.21475939430777963,0.447213595499958,0.4802166044788766
-2.6,0.15128205128205127,2.6,0.15128205128205127,0.21045177073183804,0.3590109871423003,0.5861986910401208
-2.6,0.21794871794871795,2.6,0.21794871794871795,0.15233865352295797,0.27487370837451075,0.5542132582407596
-2.6,0.2846153846153846,2.6,0.2846153846153846,0.16131289389623943,0.20000000000000007,0.8065644694811969
-2.6,0.3512820512820513,2.6,0.3512820512820513,0.01087047908109963,0.14907119849998607,0.07292139051998461
-2.6,0.41794871794871796,2.6,0.41794871794871796,0.009318813681011312,0.14907119849998612,0.06251250258118894
-2.6,0.48461538461538467,2.6,0.48461538461538467,0.009318813681011312,0.20000000000000018,0.04659406840505652
-2.6,0.5512820512820513,2.6,0.5512820512820513,0.019119082201562568,0.27487370837451086,0.06955587827815506
-2.6,0.617948717948718,2.6,0.617948717948718,0.019119082201562568,0.3590109871423004,0.05325486652581019
-2.6,0.6846153846153846,2.6,0.6846153846153846,0.019119082201562568,0.44721359549995804,0.04275156747010023
-2.533333333333333,0.08461538461538459,2.533333333333333,0.08461538461538459,0.20232852820755926,0.4268749491621899,0.47397611081339214
-2.533333333333333,0.15128205128205127,2.533333333333333,0.15128205128205127,0.19795937877513498,0.33333333333333326,0.5938781363254051
-2.533333333333333,0.21794871794871795,2.533333333333333,0.21794871794871795,0.13901623098301025,0.24037008503093255,0.5783424795357569
-2.533333333333333,0.2846153846153846,2.533333333333333,0.2846153846153846,0.14811865057518336,0.1490711984999859,0.9936101142649455
-2.533333333333333,0.3512820512820513,2.533333333333333,0.3512820512820513,0.004472535658723423,0.06666666666666649,0.06708803488085152
-2.533333333333333,0.41794871794871796,2.533333333333333,0.41794871794871796,0.006046363520556042,0.0666666666666666,0.09069545280834072
-2.533333333333333,0.48461538461538467,2.533333333333333,0.48461538461538467,0.006046363520556042,0.14907119849998604,0.040560239545914756
-2.533333333333333,0.5512820512820513,2.533333333333333,0.5512820512820513,0.054818119698241935,0.2403700850309327,0.22805716314984664
-2.533333333333333,0.617948717948718,2.533333333333333,0.617948717948718,0.054818119698241935,0.33333333333333337,0.16445435909472578
-2.533333333333333,0.6846153846153846,2.533333333333333,0.6846153846153846,0.054818119698241935,0.42687494916218993,0.1284172795940151
-2.466666666666667,0.08461538461538459,2.466666666666667,0.08461538461538459,0.12902696225593863,0.4268749491621899,0.30225939120853684
-2.466666666666667,0.15128205128205127,2.466666666666667,0.15128205128205127,0.12429501094065945,0.33333333333333326,0.37288503282197843
-2.466666666666667,0.21794871794871795,2.466666666666667,0.21794871794871795,0.060457389903541665,0.24037008503093255,0.2515179453206982
-2.466666666666667,0.2846153846153846,2.466666666666667,0.2846153846153846,0.09381440204188639,0.1490711984999859,0.6293261407024594
-2.466666666666667,0.3512820512820513,2.466666666666667,0.3512820512820513,0.03805659898371304,0.06666666666666649,0.5708489847556971
-2.466666666666667,0.41794871794871796,2.466666666666667,0.41794871794871796,0.03645913926889516,0.0666666666666666,0.546887089033428
-2.466666666666667,0.48461538461538467,2.466666666666667,0.48461538461538467,0.03645913926889516,0.14907119849998604,0.24457534141914458
-2.466666666666667,0.5512820512820513,2.466666666666667,0.5512820512820513,0.015949407906154747,0.2403700850309327,0.06635354771415192
-2.466666666666667,0.617948717948718,2.466666666666667,0.617948717948718,0.01833960948053391,0.33333333333333337,0.055018828441601726
-2.466666666666667,0.6846153846153846,2.466666666666667,0.6846153846153846,0.020974381088090008,0.42687494916218993,0.049134719967183764
-2.4,0.08461538461538459,2.4,0.08461538461538459,0.06736696480630618,0.447213595499958,0.15063711274473654
-2.4,0.15128205128205127,2.4,0.15128205128205127,0.062329830881609274,0.3590109871423003,0.17361538536118326
-2.4,0.21794871794871795,2.4,0.21794871794871795,0.0056249355927942835,0.27487370837451075,0.020463709046812162
-2.4,0.2846153846153846,2.4,0.2846153846153846,0.036218756852552,0.20000000000000007,0.18109378426275993
-2.4,0.3512820512820513,2.4,0.3512820512820513,0.05758688721371927,0.14907119849998607,0.38630458326746897
-2.4,0.41794871794871796,2.4,0.41794871794871796,0.04686935450338334,0.14907119849998612,0.3144091881933028
-2.4,0.48461538461538467,2.4,0.48461538461538467,0.04686935450338334,0.20000000000000018,0.2343467725169165
-2.4,0.5512820512820513,2.4,0.5512820512820513,0.003331129622593826,0.27487370837451086,0.012118764076392556
-2.4,0.617948717948718,2.4,0.617948717948718,0.0008978236964201636,0.3590109871423004,0.0025008251239516943
-2.4,0.6846153846153846,2.4,0.6846153846153846,0.040920793833135016,0.44721359549995804,0.09150167670414407
-2.3333333333333335,0.08461538461538459,2.3333333333333335,0.08461538461538459,0.28163064020300477,0.4853406592853678,0.5802741534527261
-2.3333333333333335,0.15128205128205127,2.3333333333333335,0.15128205128205127,0.27765399201080376,0.4055175020198812,0.6846905266179888
-2.3333333333333335,0.21794871794871795,2.3333333333333335,0.21794871794871795,0.22400598437556674,0.33333333333333315,0.6720179531267005
-2.3333333333333335,0.2846153846153846,2.3333333333333335,0.2846153846153846,0.25262208114845164,0.27487370837451053,0.9190478152397848
-2.3333333333333335,0.3512820512820513,2.3333333333333335,0.3512820512820513,0.17817053948064843,0.24037008503093238,0.7412342490860303
-2.3333333333333335,0.41794871794871796,2.3333333333333335,0.41794871794871796,0.18667681691312446,0.24037008503093243,0.7766225022930854
-2.3333333333333335,0.48461538461538467,2.3333333333333335,0.48461538461538467,0.17149483287916265,0.2748737083745106,0.623904097242738
-2.3333333333333335,0.5512820512820513,2.3333333333333335,0.5512820512820513,0.2066341377585455,0.33333333333333326,0.6199024132756367
-2.3333333333333335,0.617948717948718,2.3333333333333335,0.617948717948718,0.20859803681595368,0.40551750201988124,0.5143995900964264
-2.3333333333333335,0.6846153846153846,2.3333333333333335,0.6846153846153846,0.16230065994612541,0.48534065928536785,0.3344056526916629
-2.2666666666666666,0.08461538461538459,2.2666666666666666,0.08461538461538459,0.46028757105946316,0.53748384988657,0.856374700666079
-2.2666666666666666,0.15128205128205127,2.2666666666666666,0.15128205128205127,0.46304514331795626,0.4666666666666667,0.9922395928241919
-2.2666666666666666,0.21794871794871795,2.2666666666666666,0.21794871794871795,0.41647584063935794,0.40551750201988135,1.0270230965738671
-2.2666666666666666,0.2846153846153846,2.2666666666666666,0.2846153846153846,0.4386956140555176,0.35901098714230034,1.2219559561324314
-2.2666666666666666,0.3512820512820513,2.2666666666666666,0.3512820512820513,0.3817219583860323,0.33333333333333337,1.1451658751580966
-2.2666666666666666,0.41794871794871796,2.2666666666666666,0.41794871794871796,0.3080617506507183,0.3333333333333334,0.9241852519521546
-2.2666666666666666,0.48461538461538467,2.2666666666666666,0.48461538461538467,0.30694154110854,0.3590109871423004,0.8549641991510367
-2.2666666666666666,0.5512820512820513,2.2666666666666666,0.5512820512820513,0.3286059657783136,0.40551750201988146,0.8103373199468044
-2.2666666666666666,0.617948717948718,2.2666666666666666,0.617948717948718,0.33029717966934835,0.4666666666666668,0.707779670720032
-2.2666666666666666,0.6846153846153846,2.2666666666666666,0.6846153846153846,0.3369454761764877,0.53748384988657,0.6268941406287766
-2.2,0.08461538461538459,2.2,0.08461538461538459,0.5103180044908608,0.5999999999999998,0.8505300074847684
-2.2,0.15128205128205127,2.2,0.15128205128205127,0.5152722709281146,0.5374838498865697,0.9586748904862115
-2.2,0.21794871794871795,2.2,0.21794871794871795,0.4815383550945213,0.4853406592853676,0.9921657002806132
-2.2,0.2846153846153846,2.2,0.2846153846153846,0.4991120664198905,0.4472135954999577,1.1160485089052659
-2.2,0.3512820512820513,2.2,0.3512820512820513,0.4474636054107562,0.42687494916218965,1.04823111847855
-2.2,0.41794871794871796,2.2,0.41794871794871796,0.44079066442602255,0.4268749491621897,1.032599044031852
-2.2,0.48461538461538467,2.2,0.48461538461538467,0.42449925173628555,0.44721359549995776,0.9492091832801305
-2.2,0.5512820512820513,2.2,0.5512820512820513,0.42270159465218066,0.48534065928536774,0.8709379413515056
-2.2,0.617948717948718,2.2,0.617948717948718,0.4241824445384215,0.5374838498865698,0.7892003538858715
-2.2,0.6846153846153846,2.2,0.6846153846153846,0.4250560862239292,0.5999999999999999,0.7084268103732155
